,SYMBOL,DATE1,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,LAST_PRICE,CLOSE_PRICE,TTL_TRD_QNTY,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER
174,ALKEM,2025-12-04,5669.0,5692.5,5638.0,5638.5,5659.0,87945,4986.49,9676, 62551, 71.13
175,ALKEM,2025-12-05,5638.0,5736.0,5631.0,5685.0,5675.5,117812,6693.96,16231, 77998, 66.21
176,AMBER,2025-11-06,7835.5,7992.5,7643.0,7841.0,7832.5,336616,26440.93,50748, 105328, 31.29
177,AMBER,2025-11-07,7099.5,7288.0,6736.5,7282.0,7227.0,3136273,220981.53,237550, 749653, 23.90
178,AMBER,2025-11-10,7219.0,7219.0,6919.5,7011.0,7016.5,683248,48224.01,90834, 209774, 30.70
179,AMBER,2025-11-11,7020.0,7295.0,7016.5,7170.0,7144.5,434658,31199.33,50259, 127233, 29.27
180,AMBER,2025-11-12,7184.5,7255.0,7100.0,7190.0,7204.5,317226,22761.31,37693, 103441, 32.61
181,AMBER,2025-11-13,7190.5,7215.0,7090.5,7110.0,7122.0,130365,9321.47,18209, 43886, 33.66
182,AMBER,2025-11-14,7110.0,7400.0,7099.0,7399.5,7376.0,388059,28380.62,38833, 105835, 27.27
183,AMBER,2025-11-17,7416.0,7505.0,7321.5,7446.5,7443.5,228393,16947.49,25283, 52138, 22.83
184,AMBER,2025-11-18,7444.0,7450.0,7325.5,7348.5,7356.0,159195,11732.81,21795, 66547, 41.80
185,AMBER,2025-11-19,7341.0,7434.5,7320.0,7400.0,7411.0,142274,10506.54,17428, 64315, 45.21
186,AMBER,2025-11-20,7411.0,7442.5,7230.0,7273.5,7256.5,131496,9624.88,14653, 48848, 37.15
187,AMBER,2025-11-21,7273.5,7278.0,7160.0,7185.0,7196.0,182669,13181.1,28644, 61585, 33.71
188,AMBER,2025-11-24,7156.0,7179.5,7002.0,7047.0,7043.5,204175,14466.1,24587, 87432, 42.82
189,AMBER,2025-11-25,7093.0,7250.0,7001.0,7140.0,7138.0,259487,18446.44,28119, 81648, 31.47
190,AMBER,2025-11-26,7140.0,7319.5,7100.0,7290.0,7302.0,172342,12456.5,22706, 53561, 31.08
191,AMBER,2025-11-27,7301.0,7302.0,7078.0,7106.5,7103.0,174995,12511.83,24898, 57276, 32.73
192,AMBER,2025-11-28,7140.0,7225.0,7034.5,7220.0,7181.0,186658,13248.38,24915, 53987, 28.92
193,AMBER,2025-12-01,7250.0,7250.0,7012.0,7070.0,7072.5,229585,16230.15,26367, 71799, 31.27
194,AMBER,2025-12-02,7080.0,7124.0,6963.0,7029.0,7041.5,186491,13137.21,24445, 75699, 40.59
195,AMBER,2025-12-03,7038.0,7073.5,6995.5,7016.0,7026.5,99635,7000.2,14366, 28499, 28.60
196,AMBER,2025-12-04,7026.5,7087.0,6720.0,6721.5,6750.0,330024,22610.11,36693, 148313, 44.94
197,AMBER,2025-12-05,6700.0,6748.0,6351.5,6571.0,6562.5,965176,62905.22,90989, 344782, 35.72
198,AMBUJACEM,2025-11-06,567.55,569.35,557.1,557.5,558.4,1388630,7800.77,28669, 672265, 48.41
199,AMBUJACEM,2025-11-07,558.5,563.95,550.55,558.75,558.8,1593499,8902.33,40348, 669088, 41.99
200,AMBUJACEM,2025-11-10,558.95,563.0,555.05,555.9,556.1,916236,5119.34,19926, 564952, 61.66
201,AMBUJACEM,2025-11-11,558.0,561.1,552.15,558.25,557.55,1177397,6559.85,20515, 571255, 48.52
202,AMBUJACEM,2025-11-12,560.0,570.05,557.15,563.0,562.55,1748539,9879.28,22933, 893337, 51.09
203,AMBUJACEM,2025-11-13,564.5,566.2,558.5,558.95,559.35,685786,3858.6,17007, 292222, 42.61
204,AMBUJACEM,2025-11-14,562.5,564.8,558.7,563.4,563.2,1082167,6088.71,19010, 633924, 58.58
205,AMBUJACEM,2025-11-17,564.7,565.4,559.25,560.7,560.3,618154,3470.33,15100, 335699, 54.31
206,AMBUJACEM,2025-11-18,568.0,568.0,556.75,558.0,557.8,904843,5060.53,22094, 460326, 50.87
207,AMBUJACEM,2025-11-19,557.4,561.0,554.5,555.4,555.3,847533,4717.48,18770, 536167, 63.26
208,AMBUJACEM,2025-11-20,562.0,562.0,555.0,556.4,555.75,1248817,6971.81,21678, 608475, 48.72
209,AMBUJACEM,2025-11-21,555.75,556.05,545.0,547.0,547.55,1961101,10762.33,27776, 1057368, 53.92
210,AMBUJACEM,2025-11-24,548.85,549.5,542.05,548.4,544.6,2247682,12259.29,32906, 1401739, 62.36
211,AMBUJACEM,2025-11-25,547.1,548.35,543.6,545.95,545.85,693469,3785.87,15817, 315866, 45.55
212,AMBUJACEM,2025-11-26,546.5,552.0,544.55,550.5,550.0,948636,5211.99,20775, 488784, 51.52
213,AMBUJACEM,2025-11-27,552.45,553.3,547.0,548.85,548.7,481061,2642.3,16948, 243388, 50.59
214,AMBUJACEM,2025-11-28,549.3,551.85,546.15,549.4,550.2,602009,3311.34,13804, 318931, 52.98
215,AMBUJACEM,2025-12-01,551.4,551.8,542.9,543.0,543.35,766104,4179.88,23811, 441091, 57.58
216,AMBUJACEM,2025-12-02,544.95,547.0,541.0,543.5,543.0,1754719,9538.4,27916, 1220597, 69.56
217,AMBUJACEM,2025-12-03,546.9,546.9,533.65,536.9,535.35,2219149,11911.64,35275, 1544152, 69.58
218,AMBUJACEM,2025-12-04,535.6,543.5,527.6,537.15,536.9,2474836,13283.06,33467, 1457614, 58.90
219,AMBUJACEM,2025-12-05,536.9,537.5,531.8,535.0,533.8,1243514,6646.21,26845, 811824, 65.28
220,ANGELONE,2025-11-06,2530.0,2559.8,2480.0,2484.0,2486.5,721587,18173.52,38386, 294377, 40.80
221,ANGELONE,2025-11-07,2480.0,2625.0,2446.0,2609.0,2616.4,1865591,47909.5,80860, 528031, 28.30
222,ANGELONE,2025-11-10,2622.0,2673.3,2600.0,2608.0,2606.4,1230066,32367.94,64624, 493934, 40.16
223,ANGELONE,2025-11-11,2606.4,2656.9,2602.0,2639.8,2641.4,750372,19763.45,41889, 282217, 37.61
224,ANGELONE,2025-11-12,2663.0,2710.0,2637.8,2680.0,2679.5,1783272,47763.79,57422, 702222, 39.38
225,ANGELONE,2025-11-13,2680.0,2768.3,2666.4,2710.7,2713.5,1167192,31824.75,54671, 339045, 29.05
226,ANGELONE,2025-11-14,2713.5,2757.0,2710.7,2745.0,2745.3,536041,14679.53,27765, 186996, 34.88
227,ANGELONE,2025-11-17,2759.0,2864.9,2755.1,2855.9,2847.4,1513166,42840.51,66987, 538213, 35.57
228,ANGELONE,2025-11-18,2839.0,2867.0,2785.0,2790.9,2793.4,744032,21022.3,38721, 205207, 27.58
229,ANGELONE,2025-11-19,2794.0,2850.0,2779.0,2809.0,2813.9,714090,20127.24,34481, 194477, 27.23
230,ANGELONE,2025-11-20,2813.9,2850.0,2793.3,2816.0,2814.3,700861,19774.65,35472, 202751, 28.93
231,ANGELONE,2025-11-21,2812.0,2819.0,2741.0,2746.0,2748.1,554218,15381.74,27060, 160179, 28.90
232,ANGELONE,2025-11-24,2753.0,2765.4,2673.9,2681.7,2678.5,487775,13208.07,31805, 181407, 37.19
233,ANGELONE,2025-11-25,2665.0,2706.9,2661.0,2700.8,2687.7,427865,11470.42,24141, 82415, 19.26
234,ANGELONE,2025-11-26,2694.0,2760.0,2682.5,2750.2,2749.5,456508,12508.25,22806, 113624, 24.89
235,ANGELONE,2025-11-27,2759.9,2770.0,2732.8,2760.0,2764.2,444280,12238.28,27580, 166300, 37.43
236,ANGELONE,2025-11-28,2763.9,2763.9,2676.0,2708.0,2703.8,733603,19830.63,36944, 274137, 37.37
237,ANGELONE,2025-12-01,2709.0,2776.0,2707.8,2755.8,2763.4,658606,18103.68,32840, 177169, 26.90
238,ANGELONE,2025-12-02,2752.7,2825.0,2746.9,2806.0,2814.2,1167875,32733.28,45198, 387899, 33.21
239,ANGELONE,2025-12-03,2775.0,2775.0,2644.1,2660.0,2670.2,2600046,69827.16,114599, 567506, 21.83
240,ANGELONE,2025-12-04,2660.3,2685.0,2618.0,2624.5,2625.0,1042860,27584.47,43596, 316168, 30.32
241,ANGELONE,2025-12-05,2622.1,2653.0,2600.1,2648.8,2641.7,511846,13452.69,31039, 86255, 16.85
242,APLAPOLLO,2025-11-06,1789.1,1811.0,1779.0,1783.2,1785.7,896721,16122.53,54160, 591673, 65.98
243,APLAPOLLO,2025-11-07,1780.0,1805.0,1777.6,1802.8,1800.5,679442,12166.33,32790, 441355, 64.96
244,APLAPOLLO,2025-11-10,1809.0,1810.0,1785.0,1795.0,1799.1,491863,8852.9,17479, 342628, 69.66
245,APLAPOLLO,2025-11-11,1799.1,1801.0,1787.7,1788.2,1791.0,317545,5696.8,23934, 229597, 72.30
246,APLAPOLLO,2025-11-12,1806.9,1806.9,1778.5,1796.9,1796.4,630889,11318.41,32609, 498469, 79.01
247,APLAPOLLO,2025-11-13,1798.4,1802.5,1760.8,1763.0,1765.4,528818,9441.18,31664, 347755, 65.76
248,APLAPOLLO,2025-11-14,1769.0,1777.8,1737.0,1766.1,1763.3,273177,4809.52,17423, 133852, 49.00
249,APLAPOLLO,2025-11-17,1763.3,1787.6,1763.3,1778.0,1777.7,226118,4023.45,16853, 138466, 61.24
250,APLAPOLLO,2025-11-18,1778.0,1782.8,1757.2,1765.0,1763.8,244549,4321.49,22024, 166755, 68.19
251,APLAPOLLO,2025-11-19,1754.0,1770.6,1717.0,1718.0,1720.9,541702,9419.13,32798, 341461, 63.03
252,APLAPOLLO,2025-11-20,1730.0,1746.1,1714.0,1723.8,1721.2,1063781,18352.61,31316, 750516, 70.55
253,APLAPOLLO,2025-11-21,1727.0,1732.7,1703.0,1727.8,1727.8,450086,7742.44,30324, 227203, 50.48
254,APLAPOLLO,2025-11-24,1732.7,1732.7,1707.2,1715.0,1716.2,838837,14403.36,30968, 585487, 69.80
255,APLAPOLLO,2025-11-25,1716.2,1726.0,1690.0,1690.1,1698.4,221281,3777.22,15933, 114219, 51.62
256,APLAPOLLO,2025-11-26,1699.9,1736.4,1692.9,1731.0,1732.8,219892,3791.29,13771, 100727, 45.81
257,APLAPOLLO,2025-11-27,1739.0,1743.0,1710.0,1727.0,1734.9,337720,5831.89,19194, 203978, 60.40
258,APLAPOLLO,2025-11-28,1736.0,1742.8,1709.3,1719.0,1718.9,275947,4746.81,18212, 154132, 55.86
259,APLAPOLLO,2025-12-01,1727.8,1738.1,1718.6,1737.7,1734.3,216161,3742.85,14809, 132424, 61.26
260,APLAPOLLO,2025-12-02,1725.0,1737.3,1712.0,1736.0,1734.6,298985,5159.68,25451, 200806, 67.16
261,APLAPOLLO,2025-12-03,1734.6,1757.4,1715.6,1757.4,1752.1,422097,7345.86,27738, 218522, 51.77
262,APLAPOLLO,2025-12-04,1760.0,1776.0,1752.7,1772.9,1772.9,668646,11795.26,36724, 452843, 67.73
263,APLAPOLLO,2025-12-05,1773.0,1781.3,1763.8,1769.0,1771.0,268661,4763.42,17402, 147182, 54.78
264,APOLLOHOSP,2025-11-06,7732.5,7850.5,7700.0,7783.0,7782.0,425649,33135.44,57490, 236326, 55.52
265,APOLLOHOSP,2025-11-07,7789.0,7891.0,7625.5,7642.0,7642.0,486385,37423.38,48343, 194149, 39.92
266,APOLLOHOSP,2025-11-10,7631.5,7652.5,7515.0,7534.0,7529.5,377719,28530.69,41774, 235831, 62.44
267,APOLLOHOSP,2025-11-11,7501.5,7569.0,7441.0,7520.0,7501.0,306736,22953.11,44404, 159677, 52.06
268,APOLLOHOSP,2025-11-12,7520.0,7539.0,7458.0,7502.0,7498.0,420561,31517.65,52272, 283334, 67.37
269,APOLLOHOSP,2025-11-13,7480.0,7509.0,7425.0,7444.0,7440.5,448567,33481.05,42685, 302063, 67.34
270,APOLLOHOSP,2025-11-14,7440.0,7467.0,7375.0,7419.0,7420.5,218565,16206.34,35983, 137990, 63.13
271,APOLLOHOSP,2025-11-17,7475.0,7504.5,7425.0,7485.0,7487.5,248470,18582.13,26805, 147457, 59.35
272,APOLLOHOSP,2025-11-18,7450.0,7474.0,7373.0,7376.0,7385.5,285148,21142.88,44060, 178497, 62.60
273,APOLLOHOSP,2025-11-19,7419.0,7482.0,7332.0,7450.0,7459.0,454714,33751.75,53603, 279261, 61.41
274,APOLLOHOSP,2025-11-20,7481.0,7491.0,7415.0,7440.0,7423.0,228411,17025.11,31786, 149556, 65.48
275,APOLLOHOSP,2025-11-21,7425.5,7435.0,7381.5,7393.0,7391.0,138622,10268.05,24132, 83221, 60.03
276,APOLLOHOSP,2025-11-24,7399.0,7421.0,7332.0,7340.0,7354.5,751685,55328.06,43132, 538595, 71.65
277,APOLLOHOSP,2025-11-25,7409.0,7409.5,7314.5,7316.0,7330.5,237415,17481.06,32912, 141636, 59.66
278,APOLLOHOSP,2025-11-26,7341.5,7402.0,7308.5,7393.5,7393.0,272489,20073.97,38893, 176364, 64.72
279,APOLLOHOSP,2025-11-27,7390.0,7396.0,7310.0,7330.0,7322.5,243681,17891.28,31873, 170782, 70.08
280,APOLLOHOSP,2025-11-28,7330.0,7359.0,7300.0,7337.5,7335.5,299937,21986.63,33391, 225856, 75.30
281,APOLLOHOSP,2025-12-01,7375.0,7381.5,7282.0,7285.0,7287.5,227568,16669.3,28987, 145165, 63.79
282,APOLLOHOSP,2025-12-02,7287.5,7299.0,7230.0,7245.5,7242.0,329723,23923.44,45357, 245799, 74.55
283,APOLLOHOSP,2025-12-03,7200.0,7257.0,7150.5,7180.0,7184.0,329160,23659.24,34359, 213505, 64.86
284,APOLLOHOSP,2025-12-04,7184.0,7227.5,7158.0,7192.0,7201.0,306183,22043.74,41785, 203146, 66.35
285,APOLLOHOSP,2025-12-05,7201.0,7219.5,7147.0,7195.5,7189.5,260117,18703.14,40512, 187488, 72.08
286,ASHOKLEY,2025-11-06,140.99,143.85,139.92,140.4,141.23,17435511,24788.79,87071, 7573526, 43.44
287,ASHOKLEY,2025-11-07,141.0,141.65,138.8,141.32,141.28,4888203,6872.77,45124, 1756708, 35.94
288,ASHOKLEY,2025-11-10,141.8,143.15,140.69,142.41,142.28,7609145,10812.37,44873, 3789930, 49.81
289,ASHOKLEY,2025-11-11,142.98,146.78,142.25,146.1,146.04,17177183,24885.2,79225, 8620809, 50.19
290,ASHOKLEY,2025-11-12,147.47,147.6,141.74,142.22,142.53,24925913,36001.43,107167, 8305463, 33.32
291,ASHOKLEY,2025-11-13,144.86,151.46,143.63,150.5,150.41,53618730,80008.25,210813, 13421996, 25.03
292,ASHOKLEY,2025-11-14,150.0,152.94,147.46,148.2,148.26,20695998,31038.09,98132, 9790179, 47.30
293,ASHOKLEY,2025-11-17,149.5,149.69,147.6,148.8,148.45,10767304,15998.63,65447, 5266382, 48.91
294,ASHOKLEY,2025-11-18,149.45,149.45,147.01,147.15,147.23,11015324,16285.45,51299, 6381158, 57.93
295,ASHOKLEY,2025-11-19,147.15,147.65,144.9,145.46,145.46,5986604,8727.22,46280, 2793865, 46.67
296,ASHOKLEY,2025-11-20,146.08,146.85,144.86,146.85,146.24,8625173,12585.16,69046, 4461188, 51.72
297,ASHOKLEY,2025-11-21,146.5,146.78,143.79,144.6,144.69,10000648,14475.12,62231, 4744304, 47.44
298,ASHOKLEY,2025-11-24,144.8,146.0,143.9,144.5,144.59,16912563,24488.59,70718, 11680112, 69.06
299,ASHOKLEY,2025-11-25,144.59,148.95,144.51,145.5,145.83,21768360,32019.75,187819, 9134076, 41.96
300,ASHOKLEY,2025-11-26,146.85,149.75,145.0,149.22,148.95,17859160,26345.03,79422, 10592523, 59.31
301,ASHOKLEY,2025-11-27,149.67,162.0,149.5,158.88,159.75,90218203,142037.18,344771, 27363815, 30.33
302,ASHOKLEY,2025-11-28,158.0,160.23,156.2,158.26,158.12,27495981,43490.78,101767, 8697835, 31.63
303,ASHOKLEY,2025-12-01,158.26,161.4,156.63,160.4,160.3,24989252,39808.22,176889, 9158956, 36.65
304,ASHOKLEY,2025-12-02,160.0,164.49,158.9,160.3,160.0,37354552,60578.61,162157, 15620283, 41.82
305,ASHOKLEY,2025-12-03,160.31,163.15,159.5,162.5,162.71,21310659,34490.3,154213, 9912105, 46.51
306,ASHOKLEY,2025-12-04,162.1,163.48,159.85,160.4,160.21,12196009,19684.89,111930, 5755633, 47.19
307,ASHOKLEY,2025-12-05,160.91,161.29,159.51,160.8,160.86,10982958,17624.78,67142, 5274937, 48.03
308,ASIANPAINT,2025-11-06,2560.1,2631.0,2560.1,2602.1,2602.9,4448622,115860.32,209979, 1938162, 43.57
309,ASIANPAINT,2025-11-07,2602.9,2618.9,2585.0,2612.0,2613.8,791663,20597.32,56147, 470942, 59.49
310,ASIANPAINT,2025-11-10,2613.8,2666.8,2611.1,2651.9,2650.4,1706880,45295.1,77760, 1101517, 64.53
311,ASIANPAINT,2025-11-11,2650.4,2664.9,2633.4,2660.0,2657.2,776404,20546.51,63951, 446793, 57.55
312,ASIANPAINT,2025-11-12,2660.0,2838.7,2642.1,2832.0,2769.8,2859196,78393.29,137014, 964304, 33.73
313,ASIANPAINT,2025-11-13,2858.9,2897.1,2840.0,2874.3,2879.4,5933630,170393.99,219878, 2148107, 36.20
314,ASIANPAINT,2025-11-14,2865.1,2909.9,2862.0,2902.0,2906.4,2494076,72302.42,125526, 1614682, 64.74
315,ASIANPAINT,2025-11-17,2906.4,2926.9,2880.0,2885.4,2887.9,1230683,35676.12,70388, 780201, 63.40
316,ASIANPAINT,2025-11-18,2886.0,2916.0,2862.1,2902.2,2906.0,1819066,52803.45,110891, 1290246, 70.93
317,ASIANPAINT,2025-11-19,2914.0,2916.0,2887.2,2892.0,2893.7,1387906,40286.71,64158, 951060, 68.52
318,ASIANPAINT,2025-11-20,2897.4,2906.1,2852.5,2860.0,2859.8,1062883,30485.22,75196, 734369, 69.09
319,ASIANPAINT,2025-11-21,2869.0,2895.6,2854.1,2876.0,2876.6,857340,24624.52,69368, 468744, 54.67
320,ASIANPAINT,2025-11-24,2876.0,2896.5,2864.5,2888.0,2879.2,5404326,155607.67,83082, 3659318, 67.71
321,ASIANPAINT,2025-11-25,2899.9,2908.5,2869.0,2878.0,2875.8,972417,28065.88,71298, 575139, 59.15
322,ASIANPAINT,2025-11-26,2880.0,2896.2,2857.6,2872.0,2874.0,570376,16408.09,54610, 256351, 44.94
323,ASIANPAINT,2025-11-27,2880.0,2914.5,2871.4,2875.7,2879.1,1158685,33472.04,88437, 556001, 47.99
324,ASIANPAINT,2025-11-28,2880.0,2889.9,2855.8,2872.6,2874.4,748446,21514.18,49967, 472714, 63.16
325,ASIANPAINT,2025-12-01,2877.7,2887.5,2848.0,2864.0,2867.6,499153,14286.38,50622, 316957, 63.50
326,ASIANPAINT,2025-12-02,2867.0,2962.0,2861.2,2958.0,2954.4,2102147,61515.86,106277, 837564, 39.84
327,ASIANPAINT,2025-12-03,2969.0,2969.2,2932.6,2950.0,2953.5,1252456,36918.48,76198, 616887, 49.25
328,ASIANPAINT,2025-12-04,2950.0,2985.7,2934.0,2955.0,2957.2,1466098,43492.71,82703, 878624, 59.93
329,ASIANPAINT,2025-12-05,2955.0,2973.5,2941.0,2961.6,2968.5,944978,27975.78,53579, 598380, 63.32
330,ASTRAL,2025-11-06,1482.5,1572.5,1482.5,1572.0,1566.1,5837826,90311.31,171975, 2109585, 36.14
331,ASTRAL,2025-11-07,1560.1,1579.0,1548.0,1557.3,1557.3,613713,9569.67,31043, 238657, 38.89
332,ASTRAL,2025-11-10,1568.4,1579.9,1554.9,1569.0,1568.4,505341,7938.74,30385, 268662, 53.16
333,ASTRAL,2025-11-11,1568.0,1575.8,1550.0,1557.1,1555.8,274619,4279.96,28430, 152294, 55.46
334,ASTRAL,2025-11-12,1560.0,1589.8,1557.2,1588.9,1585.2,677752,10706.2,40705, 307265, 45.34
335,ASTRAL,2025-11-13,1592.8,1593.5,1545.7,1554.0,1550.6,970265,15100.74,38000, 580141, 59.79
336,ASTRAL,2025-11-14,1548.0,1554.0,1507.5,1509.9,1514.0,657446,9997.21,54011, 265404, 40.37
337,ASTRAL,2025-11-17,1508.1,1508.1,1456.4,1465.9,1465.7,1764724,25899.22,63393, 1015055, 57.52
338,ASTRAL,2025-11-18,1473.5,1473.5,1436.1,1449.8,1449.8,1005948,14579.51,38437, 475986, 47.32
339,ASTRAL,2025-11-19,1451.0,1457.5,1436.4,1453.0,1448.2,931531,13452.27,29359, 552091, 59.27
340,ASTRAL,2025-11-20,1458.0,1464.8,1449.0,1463.3,1462.4,337761,4928.74,15106, 164027, 48.56
341,ASTRAL,2025-11-21,1462.1,1467.0,1444.9,1448.0,1452.6,454922,6614.4,15650, 238795, 52.49
342,ASTRAL,2025-11-24,1448.0,1514.9,1438.3,1486.0,1473.2,2705698,39733.01,36451, 1799904, 66.52
343,ASTRAL,2025-11-25,1475.1,1476.6,1444.8,1463.2,1465.5,1562164,22832.17,40867, 789194, 50.52
344,ASTRAL,2025-11-26,1465.0,1481.4,1457.7,1469.0,1466.0,650660,9552.54,17780, 377344, 57.99
345,ASTRAL,2025-11-27,1469.9,1479.1,1460.5,1467.0,1471.0,369425,5433.57,23519, 153477, 41.54
346,ASTRAL,2025-11-28,1470.1,1470.1,1436.6,1440.0,1440.8,527824,7646.29,21952, 231836, 43.92
347,ASTRAL,2025-12-01,1450.5,1450.5,1423.5,1430.0,1440.5,437147,6271.55,23658, 178404, 40.81
348,ASTRAL,2025-12-02,1433.0,1439.5,1413.4,1422.9,1419.7,636694,9072.4,24302, 384534, 60.40
349,ASTRAL,2025-12-03,1421.1,1426.3,1401.1,1410.0,1409.6,552547,7796.54,26755, 319038, 57.74
350,ASTRAL,2025-12-04,1404.6,1446.9,1404.6,1443.8,1440.7,783804,11235.19,35372, 441227, 56.29
351,ASTRAL,2025-12-05,1440.0,1465.9,1433.0,1458.0,1459.5,713691,10349.92,30342, 399424, 55.97
352,AUBANK,2025-11-06,880.9,892.65,875.4,881.0,881.0,3539271,31243.94,49814, 2501967, 70.69
353,AUBANK,2025-11-07,876.05,909.75,870.85,907.15,908.7,3232246,28956.31,63959, 1627223, 50.34
354,AUBANK,2025-11-10,907.15,922.9,905.7,912.15,914.6,2958937,27110.77,39724, 1977582, 66.83
355,AUBANK,2025-11-11,915.0,916.9,886.6,890.1,889.4,1570525,14042.68,45963, 850029, 54.12
356,AUBANK,2025-11-12,897.45,897.45,879.65,880.2,882.05,1230211,10869.35,26846, 700316, 56.93
357,AUBANK,2025-11-13,881.5,891.85,878.8,886.0,886.7,1162548,10302.58,43288, 592857, 51.00
358,AUBANK,2025-11-14,886.0,894.55,882.5,891.9,890.6,1668762,14853.43,27227, 1164044, 69.75
359,AUBANK,2025-11-17,895.0,919.4,892.15,914.0,912.7,2325495,21224.64,55454, 1044439, 44.91
360,AUBANK,2025-11-18,912.65,929.9,909.9,922.0,920.15,3097067,28558.78,56030, 1756753, 56.72
361,AUBANK,2025-11-19,924.75,928.0,910.8,924.0,925.65,3061415,28264.11,49449, 2280497, 74.49
362,AUBANK,2025-11-20,925.65,929.0,916.25,922.8,919.3,599130,5521.94,27243, 269836, 45.04
363,AUBANK,2025-11-21,918.0,924.9,908.6,916.0,915.35,1756372,16079.77,35245, 1080517, 61.52
364,AUBANK,2025-11-24,915.35,935.6,913.35,924.9,925.1,3235422,29987.94,60566, 2148532, 66.41
365,AUBANK,2025-11-25,925.0,946.25,925.0,945.0,944.05,2689417,25247.38,55772, 1472906, 54.77
366,AUBANK,2025-11-26,943.0,962.65,941.0,951.0,953.75,2849853,27199.83,89093, 1851412, 64.97
367,AUBANK,2025-11-27,953.75,955.0,938.8,944.9,947.15,1254643,11854.99,48229, 678140, 54.05
368,AUBANK,2025-11-28,949.0,956.3,943.6,952.95,955.25,1439552,13707.97,35089, 967606, 67.22
369,AUBANK,2025-12-01,955.4,962.7,947.8,951.2,950.5,1215469,11584.75,35986, 631133, 51.93
370,AUBANK,2025-12-02,949.95,966.9,948.55,951.4,953.05,1845042,17654.46,46247, 1124006, 60.92
371,AUBANK,2025-12-03,951.8,952.4,938.4,952.0,948.7,2138096,20190.53,36684, 1418321, 66.34
372,AUBANK,2025-12-04,949.0,954.0,943.65,949.0,948.75,651215,6174.19,39871, 379764, 58.32
373,AUBANK,2025-12-05,948.9,965.0,946.1,960.9,960.7,1640399,15725.07,48637, 973133, 59.32
374,AUROPHARMA,2025-11-06,1156.0,1157.8,1121.3,1135.0,1140.6,1443663,16467.82,43704, 470033, 32.56
375,AUROPHARMA,2025-11-07,1141.5,1143.8,1120.0,1122.5,1123.8,363582,4101.38,18573, 126529, 34.80
376,AUROPHARMA,2025-11-10,1126.1,1160.8,1123.8,1153.5,1154.8,1384229,15899.16,32487, 735250, 53.12
377,AUROPHARMA,2025-11-11,1158.0,1173.7,1153.5,1165.0,1168.2,1481205,17284.27,45519, 858022, 57.93
378,AUROPHARMA,2025-11-12,1170.0,1195.5,1160.9,1190.3,1183.6,2367201,27902.25,52958, 1170143, 49.43
379,AUROPHARMA,2025-11-13,1191.0,1222.9,1185.6,1209.1,1210.2,2637535,31931.34,65277, 1517566, 57.54
380,AUROPHARMA,2025-11-14,1210.2,1231.9,1202.9,1229.0,1222.5,2055973,25073.61,63152, 1044209, 50.79
381,AUROPHARMA,2025-11-17,1222.5,1241.1,1218.3,1240.0,1236.9,988088,12157.64,34356, 501778, 50.78
382,AUROPHARMA,2025-11-18,1236.9,1249.9,1234.1,1236.9,1239.3,1827771,22707.18,34110, 1151507, 63.00
383,AUROPHARMA,2025-11-19,1233.9,1244.3,1228.7,1232.7,1235.8,744634,9205.66,31119, 442370, 59.41
384,AUROPHARMA,2025-11-20,1236.1,1239.7,1203.8,1210.0,1207.7,768820,9360.54,33743, 366204, 47.63
385,AUROPHARMA,2025-11-21,1207.6,1218.8,1198.0,1203.4,1205.9,497336,6001.54,20264, 179279, 36.05
386,AUROPHARMA,2025-11-24,1205.9,1212.0,1189.6,1195.2,1194.0,1266777,15148.83,28841, 913512, 72.11
387,AUROPHARMA,2025-11-25,1192.0,1216.0,1190.6,1205.9,1208.0,792811,9587.39,30344, 402263, 50.74
388,AUROPHARMA,2025-11-26,1210.0,1237.3,1195.7,1235.5,1227.4,1126656,13698.66,41039, 686561, 60.94
389,AUROPHARMA,2025-11-27,1227.4,1239.0,1222.6,1236.1,1235.8,667410,8229.97,28974, 319998, 47.95
390,AUROPHARMA,2025-11-28,1238.0,1242.3,1216.0,1219.1,1226.7,556120,6848.83,24484, 264216, 47.51
391,AUROPHARMA,2025-12-01,1229.0,1229.0,1204.0,1213.2,1216.2,692441,8403.29,33323, 319838, 46.19
392,AUROPHARMA,2025-12-02,1216.0,1218.9,1207.4,1214.0,1215.2,507178,6156.11,26248, 307014, 60.53
393,AUROPHARMA,2025-12-03,1208.6,1214.0,1196.4,1209.1,1208.9,718893,8676.99,23154, 366159, 50.93
394,AUROPHARMA,2025-12-04,1215.4,1226.8,1209.1,1220.0,1223.1,740597,9030.58,29461, 374347, 50.55
395,AUROPHARMA,2025-12-05,1225.0,1226.4,1209.0,1217.9,1217.6,394525,4808.55,16210, 203730, 51.64
396,AXISBANK,2025-11-06,1225.0,1239.6,1225.0,1227.7,1228.5,3733721,45950.95,107587, 2466135, 66.05
397,AXISBANK,2025-11-07,1227.0,1228.8,1217.0,1224.1,1222.8,3461466,42382.45,115566, 2458890, 71.04
398,AXISBANK,2025-11-10,1222.0,1232.8,1215.5,1215.5,1217.0,4140568,50632.46,124190, 2971778, 71.77
399,AXISBANK,2025-11-11,1218.1,1225.0,1209.4,1222.5,1222.5,5615453,68474.4,126602, 3763155, 67.01
